STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,11_2,Negative affect balance,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2021,,15.1666231405,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,11_2,Negative affect balance,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2020,,15.1666231405,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2025,,71.6434840288,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2024,,71.6434840288,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,71.6434840288,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,65.9129738104,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,65.9129738104,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,65.9129738104,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2025,,25.2976908332,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2024,,25.2976908332,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,25.2976908332,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,29.2737770357,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,29.2737770357,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,29.2737770357,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,5_2_DEP,Perceived health as negative,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_5,Health,2024,,8.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,5_2_DEP,Perceived health as negative,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_5,Health,2023,,8.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,5_2_DEP,Perceived health as negative,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,5_2_DEP,Perceived health as negative,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_2,Negative affect balance,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2022,,14.9725255456,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_2,Negative affect balance,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2021,,14.9725255456,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_2,Negative affect balance,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2020,,14.9725255456,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2025,,74.6273912148,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2024,,74.6273912148,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,496.95,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_3,Student science skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,515.02,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_1,Student reading skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,507.13,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_5,Adult literacy skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2023,,272.9659007,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_4,Adult numeracy skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2023,,272.2111213,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_1_DEP,"Students with low skills in reading, mathematics and science",PT_ST,Percentage of students,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,8.1184862663,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_4_DEP,Adults with low numeracy skills,PT_ST,Percentage of students,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2023,,14.9039669937,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_3_VER,Top science scores decile,FCTR_D1_SCR,Factor of lowest scores decile,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,1.6780292427,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_2_VER,Top mathematics scores decile,FCTR_D1_SCR,Factor of lowest scores decile,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,1.6493546608,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,6_1_VER,Top reading scores decile,FCTR_D1_SCR,Factor of lowest scores decile,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,1.7609140205,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,1_2,Top average household disposable income quintile,FCTR_Q1_INC,Factor of lowest income quintile,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2020,,4.1908910653,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,7_3,Satisfaction with personal relationships,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,7.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,4_4,Satisfaction with time use,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_4,Work-life balance,2022,,6.66,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2022,,7.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2021,,7.9,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2020,,8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,8_2,Voter turnout,PT_VOTES,Percentage of votes,_T,Total,_T,Total,_T,Total,HSL_8,Civic engagement,2025,,68.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,8_2,Voter turnout,PT_VOTES,Percentage of votes,_T,Total,_T,Total,_T,Total,HSL_8,Civic engagement,2023,,84.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,8_2,Voter turnout,PT_VOTES,Percentage of votes,_T,Total,_T,Total,_T,Total,HSL_8,Civic engagement,2021,,62.25,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,8_2,Voter turnout,PT_VOTES,Percentage of votes,_T,Total,_T,Total,_T,Total,HSL_8,Civic engagement,2020,,86.9,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,4_4_VER,Top satisfaction with time use quintile,FCTR_Q1_SCR_TIME_USE,Factor of lowest time use scores quintile,_T,Total,_T,Total,_T,Total,HSL_4,Work-life balance,2022,,2.5537634409,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,4_3,Gender gap in working hours,MN_D,Minutes per day,_T,Total,_T,Total,_T,Total,HSL_4,Work-life balance,2022,,22.38,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,4_2,Long unpaid working hours,PT_POP_Y15T64,Percentage of population aged 15-64 years,_T,Total,_T,Total,_T,Total,HSL_4,Work-life balance,2022,,18.66,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,4_1,Time off,H_D,Hours per day,_T,Total,_T,Total,_T,Total,HSL_4,Work-life balance,2022,,14.49,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,8_1_DEP,Not having a say in government,PT_POP_Y16T65,Percentage of population aged 16-65 years,_T,Total,_T,Total,_T,Total,HSL_8,Civic engagement,2023,,41.207871,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,8_1,Having a say in government,PT_POP_Y16T65,Percentage of population aged 16-65 years,_T,Total,_T,Total,_T,Total,HSL_8,Civic engagement,2023,,40.262275,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,8_1_DEP,Not having a say in government,PT_POP_Y16T65,Percentage of population aged 16-65 years,_T,Total,_T,Total,_T,Total,HSL_8,Civic engagement,2021,,42.559767,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,8_1,Having a say in government,PT_POP_Y16T65,Percentage of population aged 16-65 years,_T,Total,_T,Total,_T,Total,HSL_8,Civic engagement,2021,,37.281677,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,7_2,Time spent in social interactions,H_WK,Hours per week,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,7_3_VER,Top personal relationship satisfaction scores quintile,FCTR_Q1_SCR_PERS_REL_SATISFACTION,Factor of lowest personal relationship satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,2.7281802192,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,1_3_VER,Top wealthiest households decile,PT_B90_S14,Percentage of household wealth,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2023,,47.0514755249,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_1_VER,Top life satisfaction scores quintile,FCTR_Q1_SCR_LIFE_SATISFACTION,Factor of lowest life satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2022,,2.375,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_1_VER,Top life satisfaction scores quintile,FCTR_Q1_SCR_LIFE_SATISFACTION,Factor of lowest life satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2021,,1.9,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_1_VER,Top life satisfaction scores quintile,FCTR_Q1_SCR_LIFE_SATISFACTION,Factor of lowest life satisfaction scores quintile,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2020,,1.9,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,74.6273912148,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,77.1959011824,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,77.1959011824,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,77.1959011824,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2025,,24.0682085533,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2024,,24.0682085533,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,24.0682085533,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,22.3508204965,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,22.3508204965,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,22.3508204965,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2021,,20.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,7_4,Feeling lonely,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2024,,13.49,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,7_4,Feeling lonely,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2023,,12.86,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,7_4,Feeling lonely,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,13.85,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,7_4,Feeling lonely,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,13.42,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,7_3_DEP,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,8.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,4_4_DEP,Satisfaction with time use score less than 5,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_4,Work-life balance,2022,,13,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_1_DEP,Life satisfaction score less than 5,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2022,,5.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_1_DEP,Life satisfaction score less than 5,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2021,,2.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,11_1_DEP,Life satisfaction score less than 5,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2020,,2.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,9_3,Exposure to extreme temperature,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2023,,0,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,9_3,Exposure to extreme temperature,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2022,,0,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,9_3,Exposure to extreme temperature,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2020,,0,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,9_2,Exposed to air pollution,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2020,,80.808914,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,1_6,Equivalised liquid financial assets below three months of the annual national relative income poverty line,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2023,,35,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,9_3,Exposure to extreme temperature,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2021,,0.0011429523,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,3_3,Housing cost overburden,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2022,,23.8381132483,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CAN,Canada,3_3,Housing cost overburden,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2021,,18.8828811049,,A,Normal value,0,Units,2,Two,_Z,
